"10448","436","Q52.6","Congenital malformation of clitoris"
"10449","436","Q52.7","Other congenital malformations of vulva"
"10450","436","Q52.8","Other specified congenital malformations of female genitalia"
"10451","436","Q52.9","Congenital malformation of female genitalia, unspecified"
"10452","435","Q53.0","Ectopic testis"
"10453","435","Q53.1","Undescended testicle, unilateral"
"10454","435","Q53.2","Undescended testicle, bilateral"
"10455","435","Q53.9","Undescended testicle, unspecified"
"10456","437","Q54.0","Hypospadias, balanic"
"10457","437","Q54.1","Hypospadias, penile"
"10458","437","Q54.2","Hypospadias, penoscrotal"
"10459","437","Q54.3","Hypospadias, perineal"
"10460","437","Q54.4","Congenital chordee"
"10461","437","Q54.8","Other hypospadias"
"10462","437","Q54.9","Hypospadias, unspecified"
"10463","437","Q55.0","Absence and aplasia of testis"
"10464","437","Q55.1","Hypoplasia of testis and scrotum"
"10465","437","Q55.2","Other congenital malformations of testis and scrotum"
"10466","437","Q55.3","Atresia of vas deferens"
"10467","437","Q55.4","Other congenital malformations vas deferens, epididymis seminal vesicles and prostate"
"10468","437","Q55.5","Congenital absence and aplasia of penis"
"10469","437","Q55.6","Other congenital malformations of penis"
"10470","437","Q55.8","Other specified congen malformations of male genital organs"
"10471","437","Q55.9","Congenital malformation of male genital organ, unspecified"
"10472","437","Q56.0","Hermaphroditism, not elsewhere classified"
"10473","437","Q56.1","Male pseudohermaphroditism, not elsewhere classified"
"10474","437","Q56.2","Female pseudohermaphroditism, not elsewhere classified"
"10475","437","Q56.3","Pseudohermaphroditism, unspecified"
"10476","437","Q56.4","Indeterminate sex, unspecified"
"10477","438","Q60.0","Renal agenesis, unilateral"
"10478","438","Q60.1","Renal agenesis, bilateral"
"10479","438","Q60.2","Renal agenesis, unspecified"
"10480","438","Q60.3","Renal hypoplasia, unilateral"
"10481","438","Q60.4","Renal hypoplasia, bilateral"
"10482","438","Q60.5","Renal hypoplasia, unspecified"
"10483","438","Q60.6","Potter's syndrome"
"10484","438","Q61.0","Congenital single renal cyst"
"10485","438","Q61.1","Polycystic kidney, autosomal recessive"
"10486","438","Q61.2","Polycystic kidney, autosomal dominant"
"10487","438","Q61.3","Polycystic kidney, unspecified"
"10488","438","Q61.4","Renal dysplasia"
"10489","438","Q61.5","Medullary cystic kidney"
"10490","438","Q61.8","Other cystic kidney diseases"
"10491","438","Q61.9","Cystic kidney disease, unspecified"
"10492","438","Q62.0","Congenital hydronephrosis"
"10493","438","Q62.1","Atresia and stenosis of ureter"
"10494","438","Q62.2","Congenital megaloureter"
"10495","438","Q62.3","Other obstructive defects of renal pelvis and ureter"
"10496","438","Q62.4","Agenesis of ureter"
"10497","438","Q62.5","Duplication of ureter"
"10498","438","Q62.6","Malposition of ureter"
"10499","438","Q62.7","Congenital vesico-uretero-renal reflux"
"10500","438","Q62.8","Other congenital malformations of ureter"
"10501","438","Q63.0","Accessory kidney"
"10502","438","Q63.1","Lobulated, fused and horseshoe kidney"
"10503","438","Q63.2","Ectopic kidney"
"10504","438","Q63.3","Hyperplastic and giant kidney"
"10505","438","Q63.8","Other specified congenital malformations of kidney"
"10506","438","Q63.9","Congenital malformation of kidney, unspecified"
"10507","438","Q64.0","Epispadias"
"10508","438","Q64.1","Exstrophy of urinary bladder"
"10509","438","Q64.2","Congenital posterior urethral valves"
"10510","438","Q64.3","Other atresia and stenosis of urethra and bladder neck"
"10511","438","Q64.4","Malformation of urachus"
"10512","438","Q64.5","Congenital absence of bladder and urethra"
"10513","438","Q64.6","Congenital diverticulum of bladder"
"10514","438","Q64.7","Other congenital malformations of bladder and urethra"
"10515","438","Q64.8","Other specified congenital malformations of urinary system"
"10516","438","Q64.9","Congenital malformation of urinary system, unspecified"
"10517","439","Q65.0","Congenital dislocation of hip, unilateral"
"10518","439","Q65.1","Congenital dislocation of hip, bilateral"
"10519","439","Q65.2","Congenital dislocation of hip, unspecified"
"10520","439","Q65.3","Congenital subluxation of hip, unilateral"
"10521","439","Q65.4","Congenital subluxation of hip, bilateral"
"10522","439","Q65.5","Congenital subluxation of hip, unspecified"
"10523","439","Q65.6","Unstable hip"
"10524","439","Q65.8","Other congenital deformities of hip"
"10525","439","Q65.9","Congenital deformity of hip, unspecified"
"10526","440","Q66.0","Talipes equinovarus"
"10527","440","Q66.1","Talipes calcaneovarus"
"10528","440","Q66.2","Metatarsus varus"
"10529","440","Q66.3","Other congenital varus deformities of feet"
"10530","440","Q66.4","Talipes calcaneovalgus"
"10531","440","Q66.5","Congenital pes planus"
"10532","440","Q66.6","Other congenital valgus deformities of feet"
"10533","440","Q66.7","Pes cavus"
"10534","440","Q66.8","Other congenital deformities of feet"
"10535","440","Q66.9","Congenital deformity of feet, unspecified"
"10536","441","Q67.0","Facial asymmetry"
"10537","441","Q67.1","Compression facies"
"10538","441","Q67.2","Dolichocephaly"
"10539","441","Q67.3","Plagiocephaly"
"10540","441","Q67.4","Other congenital deformities of skull, face and jaw"
"10541","441","Q67.5","Congenital deformity of spine"
"10542","441","Q67.6","Pectus excavatum"
"10543","441","Q67.7","Pectus carinatum"
"10544","441","Q67.8","Other congenital deformities of chest"
"10545","441","Q68.0","Congenital deformity of sternocleidomastoid muscle"
"10546","441","Q68.1","Congenital deformity of hand"
"10547","441","Q68.2","Congenital deformity of knee"
"10548","441","Q68.3","Congenital bowing of femur"
"10549","441","Q68.4","Congenital bowing of tibia and fibula"
"10550","441","Q68.5","Congenital bowing of long bones of leg, unspecified"
"10551","441","Q68.8","Other specified congenital musculoskeletal deformities"
"10552","441","Q69.0","Accessory finger(s)"
"10553","441","Q69.1","Accessory thumb(s)"
"10554","441","Q69.2","Accessory toe(s)"
"10555","441","Q69.9","Polydactyly, unspecified"
"10556","441","Q70.0","Fused fingers"
"10557","441","Q70.1","Webbed fingers"
"10558","441","Q70.2","Fused toes"
"10559","441","Q70.3","Webbed toes"
"10560","441","Q70.4","Polysyndactyly"
"10561","441","Q70.9","Syndactyly, unspecified"
"10562","441","Q71.0","Congenital complete absence of upper limb(s)"
"10563","441","Q71.1","Cong absence of upper arm and forearm with hand present"
"10564","441","Q71.2","Congenital absence of both forearm and hand"
"10565","441","Q71.3","Congenital absence of hand and finger(s)"
"10566","441","Q71.4","Longitudinal reduction defect of radius"
"10567","441","Q71.5","Longitudinal reduction defect of ulna"
"10568","441","Q71.6","Lobster-claw hand"
"10569","441","Q71.8","Other reduction defects of upper limb(s)"
"10570","441","Q71.9","Reduction defect of upper limb, unspecified"
"10571","441","Q72.0","Congenital complete absence of lower limb(s)"
"10572","441","Q72.1","Congenital absence of thigh and lower leg with foot present"
"10573","441","Q72.2","Congenital absence of both lower leg and foot"
"10574","441","Q72.3","Congenital absence of foot and toe(s)"
"10575","441","Q72.4","Longitudinal reduction defect of femur"
"10576","441","Q72.5","Longitudinal reduction defect of tibia"
"10577","441","Q72.6","Longitudinal reduction defect of fibula"
"10578","441","Q72.7","Split foot"
"10579","441","Q72.8","Other reduction defects of lower limb(s)"
"10580","441","Q72.9","Reduction defect of lower limb, unspecified"
"10581","441","Q73.0","Congenital absence of unspecified limb(s)"
"10582","441","Q73.1","Phocomelia, unspecified limb(s)"
"10583","441","Q73.8","Other reduction defects of unspecified limb(s)"
"10584","441","Q74.0","Other congenital malformation of upper limb(s) including shoulder girdle"
"10585","441","Q74.1","Congenital malformation of knee"
"10586","441","Q74.2","Other congenital malformation of lower limb(s) including pelvic girdle"
"10587","441","Q74.3","Arthrogryposis multiplex congenita"
"10588","441","Q74.8","Other specified congenital malformations of limb(s)"
"10589","441","Q74.9","Unspecified congenital malformation of limb(s)"
"10590","441","Q75.0","Craniosynostosis"
"10591","441","Q75.1","Craniofacial dysostosis"
"10592","441","Q75.2","Hypertelorism"
"10593","441","Q75.3","Macrocephaly"
"10594","441","Q75.4","Mandibulofacial dysostosis"
"10595","441","Q75.5","Oculomandibular dysostosis"
"10596","441","Q75.8","Other specified congenital malformations of skull and face bones"
"10597","441","Q75.9","Congenital malformation of skull and face bones, unspecified"
"10598","441","Q76.0","Spina bifida occulta"
"10599","441","Q76.1","Klippel-feil syndrome"
"10600","441","Q76.2","Congenital spondylolisthesis"
"10601","441","Q76.3","Congenital scoliosis due to congenital bony malformation"
"10602","441","Q76.4","Other congenital malformation of spine not associated with scoliosis"
"10603","441","Q76.5","Cervical rib"
"10604","441","Q76.6","Other congenital malformations of ribs"
"10605","441","Q76.7","Congenital malformation of sternum"
"10606","441","Q76.8","Other congenital malformations of bony thorax"
"10607","441","Q76.9","Congenital malformation of bony thorax, unspecified"
"10608","441","Q77.0","Achondrogenesis"
"10609","441","Q77.1","Thanatophoric short stature"
"10610","441","Q77.2","Short rib syndrome"
"10611","441","Q77.3","Chondrodysplasia punctata"
"10612","441","Q77.4","Achondroplasia"
"10613","441","Q77.5","Dystrophic dysplasia"
"10614","441","Q77.6","Chondroectodermal dysplasia"
"10615","441","Q77.7","Spondyloepiphyseal dysplasia"
"10616","441","Q77.8","Other osteochondrodysplas with defect growth tubular bone spine"
"10617","441","Q77.9","Osteochondrodyspl with defect growth tubular bones and spine, unspecified"
"10618","441","Q78.0","Osteogenesis imperfecta"
"10619","441","Q78.1","Polyostotic fibrous dysplasia"
"10620","441","Q78.2","Osteopetrosis"
"10621","441","Q78.3","Progressive diaphyseal dysplasia"
"10622","441","Q78.4","Enchondromatosis"
"10623","441","Q78.5","Metaphyseal dysplasia"
"10624","441","Q78.6","Multiple congenital exostoses"
"10625","441","Q78.8","Other specified osteochondrodysplasias"
"10626","441","Q78.9","Osteochondrodysplasia, unspecified"
"10627","441","Q79.0","Congenital diaphragmatic hernia"
"10628","441","Q79.1","Other congenital malformations of diaphragm"
"10629","441","Q79.2","Exomphalos"
"10630","441","Q79.3","Gastroschisis"
"10631","441","Q79.4","Prune belly syndrome"
"10632","441","Q79.5","Other congenital malformations of abdominal wall"
"10633","441","Q79.6","Ehlers-danlos syndrome"
"10634","441","Q79.8","Other congenital malformations of musculoskeletal system"
"10635","441","Q79.9","Congenital malformation of musculoskeletal system unspecified"
"10636","442","Q80.0","Ichthyosis vulgaris"
"10637","442","Q80.1","X-linked ichthyosis"
"10638","442","Q80.2","Lamellar ichthyosis"
"10639","442","Q80.3","Congenital bullous ichthyosiform erythroderma"
"10640","442","Q80.4","Harlequin fetus"
"10641","442","Q80.8","Other congenital ichthyosis"
"10642","442","Q80.9","Congenital ichthyosis, unspecified"
"10643","442","Q81.0","Epidermolysis bullosa simplex"
"10644","442","Q81.1","Epidermolysis bullosa letalis"
"10645","442","Q81.2","Epidermolysis bullosa dystrophica"
"10646","442","Q81.8","Other epidermolysis bullosa"
"10647","442","Q81.9","Epidermolysis bullosa, unspecified"
"10648","442","Q82.0","Hereditary lymphoedema"
"10649","442","Q82.1","Xeroderma pigmentosum"
"10650","442","Q82.2","Mastocytosis"
"10651","442","Q82.3","Incontinentia pigmenti"
"10652","442","Q82.4","Ectodermal dysplasia (anhidrotic)"
"10653","442","Q82.5","Congenital non-neoplastic naevus"
"10654","442","Q82.8","Other specified congenital malformations of skin"
"10655","442","Q82.9","Congenital malformation of skin, unspecified"
"10656","442","Q83.0","Congenital absence of breast with absent nipple"
"10657","442","Q83.1","Accessory breast"
"10658","442","Q83.2","Absent nipple"
"10659","442","Q83.3","Accessory nipple"
"10660","442","Q83.8","Other congenital malformations of breast"
"10661","442","Q83.9","Congenital malformation of breast, unspecified"
"10662","442","Q84.0","Congenital alopecia"
"10663","442","Q84.1","Congenital morphological disturbances of hair nec"
"10664","442","Q84.2","Other congenital malformations of hair"
"10665","442","Q84.3","Anonychia"
"10666","442","Q84.4","Congenital leukonychia"
"10667","442","Q84.5","Enlarged and hypertrophic nails"
"10668","442","Q84.6","Other congenital malformations of nails"
"10669","442","Q84.8","Other specified congenital malformations of integument"
"10670","442","Q84.9","Congenital malformation of integument, unspecified"
"10671","442","Q85.0","Neurofibromatosis (nonmalignant)"
"10672","442","Q85.1","Tuberous sclerosis"
"10673","442","Q85.8","Other phakomatoses, not elsewhere classified"
"10674","442","Q85.9","Phakomatosis, unspecified"
"10675","442","Q86.0","Fetal alcohol syndrome (dysmorphic)"
"10676","442","Q86.1","Fetal hydantoin syndrome"
"10677","442","Q86.2","Dysmorphism due to warfarin"
"10678","442","Q86.8","Other congenital malformation syndromes due to known exogen causes"
"10679","442","Q87.0","Congenital malformation syndromes predominantly affect facial appearance"
"10680","442","Q87.1","Congenital malformation syndromes predominantly associated with short stature"
"10681","442","Q87.2","Congenital malformation syndromes predominantly involving limbs"
"10682","442","Q87.3","Congenital malformation syndromes involving early overgrowth"
"10683","442","Q87.4","Marfan's syndrome"
"10684","442","Q87.5","Other congenital malformation syndromes with other skeletal changes"
"10685","442","Q87.8","Other specified congenital malformation syndromes NEC"
"10686","442","Q89.0","Congenital malformations of spleen"
"10687","442","Q89.1","Congenital malformations of adrenal gland"
"10688","442","Q89.2","Congenital malformations of other endocrine glands"
"10689","442","Q89.3","Situs inversus"
"10690","442","Q89.4","Conjoined twins"
"10691","442","Q89.7","Multiple congenital malformations, not elsewhere classified"
"10692","442","Q89.8","Other specified congenital malformations"
"10693","442","Q89.9","Congenital malformation, unspecified"
"10694","443","Q90.0","Trisomy 21, meiotic nondisjunction"
"10695","443","Q90.1","Trisomy 21, mosaicism (mitotic nondisjunction)"
"10696","443","Q90.2","Trisomy 21, translocation"
"10697","443","Q90.9","Down's syndrome, unspecified"
"10698","444","Q91.0","Trisomy 18, meiotic nondisjunction"
"10699","444","Q91.1","Trisomy 18, mosaicism (mitotic nondisjunction)"
"10700","444","Q91.2","Trisomy 18, translocation"
"10701","444","Q91.3","Edwards' syndrome, unspecified"
"10702","444","Q91.4","Trisomy 13, meiotic nondisjunction"
"10703","444","Q91.5","Trisomy 13, mosaicism (mitotic nondisjunction)"
"10704","444","Q91.6","Trisomy 13, translocation"
"10705","444","Q91.7","Patau's syndrome, unspecified"
"10706","444","Q92.0","Whole chromosome trisomy, meiotic nondisjunction"
"10707","444","Q92.1","Whole chromosome trisomy, mosaicism (mitotic nondisjunction)"
"10708","444","Q92.2","Major partial trisomy"
"10709","444","Q92.3","Minor partial trisomy"
"10710","444","Q92.4","Duplications seen only at prometaphase"
"10711","444","Q92.5","Duplications with other complex rearrangements"
"10712","444","Q92.6","Extra marker chromosomes"
"10713","444","Q92.7","Triploidy and polyploidy"
"10714","444","Q92.8","Other specified trisomies and partial trisomies of autosomes"
"10715","444","Q92.9","Trisomy and partial trisomy of autosomes, unspecified"
"10716","444","Q93.0","Whole chromosome monosomy, meiotic nondisjunction"
"10717","444","Q93.1","Whole chrom monosomy mosaicism (mitotic nondisjunction)"
"10718","444","Q93.2","Chromosome replaced with ring or dicentric"
"10719","444","Q93.3","Deletion of short arm of chromosome 4"
"10720","444","Q93.4","Deletion of short arm of chromosome 5"
"10721","444","Q93.5","Other deletions of part of a chromosome"
"10722","444","Q93.6","Deletions seen only at prometaphase"
"10723","444","Q93.7","Deletions with other complex rearrangements"
"10724","444","Q93.8","Other deletions from the autosomes"
"10725","444","Q93.9","Deletion from autosomes, unspecified"
"10726","444","Q95.0","Balanced translocation and insertion in normal individual"
"10727","444","Q95.1","Chromosome inversion in normal individual"
"10728","444","Q95.2","Balanced autosomal rearrangement in abnormal individual"
"10729","444","Q95.3","Balanced sex/autosomal rearrangement in abnormal individual"
"10730","444","Q95.4","Individuals with marker heterochromatin"
"10731","444","Q95.5","Individuals with autosomal fragile site"
"10732","444","Q95.8","Other balanced rearrangements and structural markers"
"10733","444","Q95.9","Balanced rearrangement and structural marker, unspecified"
"10734","444","Q96.0","Karyotype 45x"
"10735","444","Q96.1","Karyotype 46x iso (xq)"
"10736","444","Q96.2","Karyotype 46x with abnormal sex chromosome, except iso (Xq)"
"10737","444","Q96.3","Mosaicism, 45, x/46, xx or xy"
"10738","444","Q96.4","Mosaicism 45x/oth cell line(s) with abnorm sex chromosome"
"10739","444","Q96.8","Other variants of turner's syndrome"
"10740","444","Q96.9","Turner's syndrome, unspecified"
"10741","444","Q97.0","Karotype 47, XXX"
"10742","444","Q97.1","Female with more than three x chromosomes"
"10743","444","Q97.2","Mosaicism, lines with various numbers of x chromosomes"
"10744","444","Q97.3","Female with 46, XY karyotype"
"10745","444","Q97.8","Other specified sex chromosome abnormalities female phrenotype"
"10746","444","Q97.9","Sex chromosome abnormality, female phenotype, unspecified"
"10747","444","Q98.0","Klinefelters syndrome karyotype 47, XXY"
"10748","444","Q98.1","Klinefelters syndrome male with more than two X chromosomes"
"10749","444","Q98.2","Klinefelters syndrome karyotype male with 46, XX karyotype"
"10750","444","Q98.3","Other male with 46 XX karyotype"
"10751","444","Q98.4","Klinefelter's syndrome, unspecified"
"10752","444","Q98.5","Karyotype 47 , XYY"
"10753","444","Q98.6","Male with structurally abnormal sex chromosome"
"10754","444","Q98.7","Male with sex chromosome mosaicism"
"10755","444","Q98.8","Other specified sex chromosome abnormalities, male phenotype"
"10756","444","Q98.9","Sex chromosome abnormality, male phenotype, unspecified"
"10757","444","Q99.0","Chimera 46, XX/46, XY"
"10758","444","Q99.1","46, XX true hemaphrodite"
"10759","444","Q99.2","Fragile x chromosome"
"10760","444","Q99.8","Other specified chromosome abnormalities"
"10761","444","Q99.9","Chromosomal abnormality, unspecified"
"10762","448","R00.0","Tachycardia, unspecified"
"10763","448","R00.1","Bradycardia, unspecified"
"10764","448","R00.2","Palpitations"
"10765","448","R00.8","Other and unspecified abnormalities of heart beat"
"10766","448","R01.0","Benign and innocent cardiac murmurs"
"10767","448","R01.1","Cardiac murmur, unspecified"
"10768","448","R01.2","Other cardiac sounds"
"10769","454","R02","Gangrene, not elsewhere classified"
"10770","454","R03.0","Elevated blood-pressure reading without diagnosis of hypertension"
"10771","454","R03.1","Nonspecific low blood-pressure reading"
"10772","454","R04.0","Epistaxis"
"10773","454","R04.1","Haemorrhage from throat"
"10774","454","R04.2","Haemoptysis"
"10775","454","R04.8","Haemorrhage from other sites in respiratory passages"
"10776","454","R04.9","Haemorrhage from respiratory passages, unspecified"
"10777","454","R05","Cough"
"10778","454","R06.0","Dyspnoea"
"10779","454","R06.1","Stridor"
"10780","454","R06.2","Wheezing"
"10781","454","R06.3","Periodic breathing"
"10782","454","R06.4","Hyperventilation"
"10783","454","R06.5","Mouth breathing"
"10784","454","R06.6","Hiccough"
"10785","454","R06.7","Sneezing"
"10786","454","R06.8","Other and unspecified abnormalities of breathing"
"10787","454","R07.0","Pain in throat"
"10788","454","R07.1","Chest pain on breathing"
"10789","454","R07.2","Precordial pain"
"10790","454","R07.3","Other chest pain"
"10791","454","R07.4","Chest pain, unspecified"
"10792","454","R09.0","Asphyxia"
"10793","454","R09.1","Pleurisy"
"10794","449","R09.2","Respiratory arrest"
"10795","454","R09.3","Abnormal sputum"
"10796","454","R09.8","Other specified symptoms and signs involving circulatory and respiratory systems"
"10797","445","R10.0","Acute abdomen"
"10798","445","R10.1","Pain localized to upper abdomen"
"10799","445","R10.2","Pelvic and perineal pain"
"10800","445","R10.3","Pain localized to other parts of lower abdomen"
"10801","445","R10.4","Other and unspecified abdominal pain"
"10802","454","R11","Nausea and vomiting"
"10803","454","R12","Heartburn"
"10804","454","R13","Dysphagia"
"10805","454","R14","Flatulence and related conditions"
"10806","454","R15","Faecal incontinence"
"10807","454","R16.0","Hepatomegaly, not elsewhere classified"
"10808","454","R16.1","Splenomegaly, not elsewhere classified"
"10809","454","R16.2","Hepatomegaly with splenomegaly, not elsewhere classified"
"10810","454","R17","Unspecified jaundice"
"10811","454","R18","Ascites"
"10812","454","R19.0","Intra-abdominal and pelvic swelling, mass and lump"
"10813","454","R19.1","Abnormal bowel sounds"
"10814","454","R19.2","Visible peristalsis"
"10815","454","R19.3","Abdominal rigidity"
"10816","454","R19.4","Change in bowel habit"
"10817","454","R19.5","Other faecal abnormalities"
"10818","454","R19.6","Halitosis"
"10819","454","R19.8","Other specified symptoms and signs involving digestive system and abdomen"
"10820","454","R20.0","Anaesthesia of skin"
"10821","454","R20.1","Hypoaesthesia of skin"
"10822","454","R20.2","Paraesthesia of skin"
"10823","454","R20.3","Hyperaesthesia"
"10824","454","R20.8","Other and unspecified disturbances of skin sensation"
"10825","454","R21","Rash and other nonspecific skin eruption"
"10826","454","R22.0","Localized swelling, mass and lump, head"
"10827","454","R22.1","Localized swelling, mass and lump, neck"
"10828","454","R22.2","Localized swelling, mass and lump, trunk"
"10829","454","R22.3","Localized swelling, mass and lump, upper limb"
"10830","454","R22.4","Localized swelling, mass and lump, lower limb"
"10831","454","R22.7","Localized swelling, mass and lump, multiple sites"
"10832","454","R22.9","Localized swelling, mass and lump, unspecified"
"10833","454","R23.0","Cyanosis"
"10834","454","R23.1","Pallor"
"10835","454","R23.2","Flushing"
"10836","454","R23.3","Spontaneous ecchymoses"
"10837","454","R23.4","Changes in skin texture"
"10838","454","R23.8","Other and unspecified skin changes"
"10839","454","R25.0","Abnormal head movements"
"10840","454","R25.1","Tremor, unspecified"
"10841","454","R25.2","Cramp and spasm"
"10842","454","R25.3","Fasciculation"
"10843","454","R25.8","Other and unspecified abnormal involuntary movements"
"10844","454","R26.0","Ataxic gait"
"10845","454","R26.1","Paralytic gait"
"10846","454","R26.2","Difficulty in walking, not elsewhere classified"
"10847","454","R26.8","Other and unspecified abnormalities of gait and mobility"
"10848","454","R27.0","Ataxia, unspecified"
"10849","454","R27.8","Other and unspecified lack of coordination"
"10850","454","R29.0","Tetany"
"10851","454","R29.1","Meningismus"
"10852","454","R29.2","Abnormal reflex"
"10853","454","R29.3","Abnormal posture"
"10854","454","R29.4","Clicking hip"
"10855","454","R29.6","Tendency to fall, NEC"
"10856","454","R29.8","Other unspecified symptoms and signs involving the nervous and musculoskel systems"
"10857","454","R30.0","Dysuria"
"10858","454","R30.1","Vesical tenesmus"
"10859","454","R30.9","Painful micturition, unspecified"
"10860","454","R31","Unspecified haematuria"
"10861","454","R32","Unspecified urinary incontinence"
"10862","450","R33","Retention of urine"
"10863","454","R34","Anuria and oliguria"
"10864","454","R35","Polyuria"
"10865","454","R36","Urethral discharge"
"10866","454","R39.0","Extravasation of urine"
"10867","454","R39.1","Other difficulties with micturition"
"10868","454","R39.2","Extrarenal uraemia"
"10869","454","R39.8","Other and unspecified symptoms and signs involving urinary system"
"10870","454","R40.0","Somnolence"
"10871","454","R40.1","Stupor"
"10872","454","R40.2","Coma, unspecified"
"10873","454","R41.0","Disorientation, unspecified"
"10874","454","R41.1","Anterograde amnesia"
"10875","454","R41.2","Retrograde amnesia"
"10876","454","R41.3","Other amnesia"
"10877","454","R41.8","Other and unspecified symptoms and signs involving cognitive functions and awareness"
"10878","454","R42","Dizziness and giddiness"
"10879","454","R43.0","Anosmia"
"10880","454","R43.1","Parosmia"
"10881","454","R43.2","Parageusia"
"10882","454","R43.8","Other and unspecified disturbances of smell and taste"
"10883","454","R44.0","Auditory hallucinations"
"10884","454","R44.1","Visual hallucinations"
"10885","454","R44.2","Other hallucinations"
"10886","454","R44.3","Hallucinations, unspecified"
"10887","454","R44.8","Other and unspecified symptoms and signs involving general sensations and perceptions"
"10888","454","R45.0","Nervousness"
"10889","454","R45.1","Restlessness and agitation"
"10890","454","R45.2","Unhappiness"
"10891","454","R45.3","Demoralization and apathy"
"10892","454","R45.4","Irritability and anger"
"10893","454","R45.5","Hostility"
"10894","454","R45.6","Physical violence"
"10895","454","R45.7","State of emotional shock and stress, unspecified"
"10896","454","R45.8","Other symptoms and signs involving emotional state"
"10897","454","R46.0","Very low level of personal hygiene"
"10898","454","R46.1","Bizarre personal appearance"
"10899","454","R46.2","Strange and inexplicable behaviour"
"10900","454","R46.3","Overactivity"
"10901","454","R46.4","Slowness and poor responsiveness"
"10902","454","R46.5","Suspiciousness and marked evasiveness"
"10903","454","R46.6","Undue concern and preoccupation with stressful events"
"10904","454","R46.7","Verbosity and circumstantial detail obscuring reason for contact"
"10905","454","R46.8","Other symptoms and signs involving appearance and behaviour"
"10906","454","R47.0","Dysphasia and aphasia"
"10907","454","R47.1","Dysarthria and anarthria"
"10908","454","R47.8","Other and unspecified speech disturbances"
"10909","454","R48.0","Dyslexia and alexia"
"10910","454","R48.1","Agnosia"
"10911","454","R48.2","Apraxia"
"10912","454","R48.8","Other and unspecified symbolic dysfunctions"
"10913","454","R49.0","Dysphonia"
"10914","454","R49.1","Aphonia"
"10915","454","R49.2","Hypernasality and hyponasality"
"10916","454","R49.8","Other and unspecified voice disturbances"
"10917","446","R50.0","Fever with Chills"
"10918","446","R50.1","Persistent Fever"
"10919","446","R50.2","Drug-induced fever"
"10920","446","R50.8","Other specified fever"
"10921","446","R50.9","Fever, unspecified"
"10922","454","R51","Headache"
"10923","454","R52.0","Acute pain"
"10924","454","R52.1","Chronic intractable pain"
"10925","454","R52.2","Other chronic pain"
"10926","454","R52.9","Pain, unspecified"
"10927","454","R53","Malaise and fatigue"
"10928","447","R54","Senility"
"10929","454","R55","Syncope and collapse"
"10930","451","R56.0","Febrile convulsions"
"10931","451","R56.8","Other and unspecified convulsions"
"10932","454","R57.0","Cardiogenic shock"
"10933","454","R57.1","Hypovolaemic shock"
"10934","454","R57.8","Other shock"
"10935","454","R57.9","Shock, unspecified"
"10936","454","R58","Haemorrhage, not elsewhere classified"
"10937","454","R59.0","Localized enlarged lymph nodes"
"10938","454","R59.1","Generalized enlarged lymph nodes"
"10939","454","R59.9","Enlarged lymph nodes, unspecified"
"10940","454","R60.0","Localized oedema"
"10941","454","R60.1","Generalized oedema"
"10942","454","R60.9","Oedema, unspecified"
"10943","454","R61.0","Localized hyperhidrosis"
"10944","454","R61.1","Generalized hyperhidrosis"
"10945","454","R61.9","Hyperhidrosis, unspecified"
"10946","454","R62.0","Delayed milestone"
"10947","454","R62.8","Other lack of expected normal physiological development"
"10948","454","R62.9","Lack of expected normal physiologic developmemnt unspecified"
"10949","454","R63.0","Anorexia"
"10950","454","R63.1","Polydipsia"
"10951","454","R63.2","Polyphagia"
"10952","454","R63.3","Feeding difficulties and mismanagement"
"10953","454","R63.4","Abnormal weight loss"
"10954","454","R63.5","Abnormal weight gain"
"10955","454","R63.8","Other symptoms and signs concerning food and fluid intake"
"10956","454","R64","Cachexia"
"10957","454","R68.0","Hypothermia not associated with low environmental temperature"
"10958","454","R68.1","Nonspecific symptoms peculiar to infancy"
"10959","454","R68.2","Dry mouth, unspecified"
"10960","454","R68.3","Clubbing of fingers"
"10961","454","R68.8","Other specified general symptoms and signs"
"10962","454","R69","Unknown and unspecified causes of morbidity"
"10963","454","R70.0","Elevated erythrocyte sedimentation rate"
"10964","454","R70.1","Abnormal plasma viscosity"
"10965","454","R71","Abnormality of red blood cells"
"10966","454","R72","Abnormality of white blood cells, not elsewhere classified"
"10967","454","R73.0","Abnormal glucose tolerance test"
"10968","454","R73.9","Hyperglycaemia, unspecified"
"10969","454","R74.0","Elevated levels of transaminase & lactic acid dehydrogenase"
"10970","454","R74.8","Abnormal levels of other serum enzymes"
"10971","454","R74.9","Abnormal level of unspecified serum enzyme"
"10972","452","R75","Laboratory evidence of human immunodeficiency virus [hiv]"
"10973","454","R76.0","Raised antibody titre"
"10974","454","R76.1","Abnormal reaction to tuberculin test"
"10975","454","R76.2","False-positive serological test for syphilis"
"10976","454","R76.8","Other specified abnormal immunological findings in serum"
"10977","454","R76.9","Abnormal immunological finding in serum, unspecified"
"10978","454","R77.0","Abnormality of albumin"
"10979","454","R77.1","Abnormality of globulin"
"10980","454","R77.2","Abnormality of alphafetoprotein"
"10981","454","R77.8","Other specified abnormalities of plasma proteins"
"10982","454","R77.9","Abnormality of plasma protein, unspecified"
"10983","454","R78.0","Finding of alcohol in blood"
"10984","454","R78.1","Finding of opiate drug in blood"
"10985","454","R78.2","Finding of cocaine in blood"
"10986","454","R78.3","Finding of hallucinogen in blood"
